Address,Rooms,Floor,Square,Price,Day,Month,Year
שפירא משה חיים 11,4.0,7,79.0,607000.0,8,5,2006
רוגוזין 21,4.0,1,117.0,629000.0,8,5,2006
בן אליעזר אריה 12,3.0,3,72.0,491000.0,7,5,2006
שפירא משה חיים 7,5.0,2,99.0,691000.0,2,5,2006
ארן זלמן 9,3.0,4,61.0,332000.0,23,4,2006
רוגוזין 35,3.0,1,81.0,506000.0,9,4,2006
הרב שאולי 25,3.0,3,61.0,350000.0,3,4,2006
ארן זלמן 7,3.0,4,61.0,343000.0,30,3,2006
עופר אברהם 15,4.0,6,74.0,246067.0,20,2,2006
שפירא משה חיים 2,3.0,3,61.0,369000.0,15,1,2006
שפירא משה חיים 11,4.0,3,90.0,600000.0,12,1,2006
הגלים 12,5.0,0,137.0,1160000.0,4,1,2006
רוגוזין 54,4.0,2,94.0,652000.0,24,11,2005
שפירא משה חיים 23,5.0,6,103.0,752000.0,10,11,2005
קרן היסוד 36,4.0,5,77.0,522000.0,27,10,2005
רוגוזין 21,4.0,10,117.0,670000.0,23,10,2005
האלמוגים 2,4.0,1,110.0,590000.0,28,9,2005
קרן היסוד 39,3.0,4,70.0,316000.0,25,9,2005
שפירא משה חיים 1,4.0,5,80.0,511000.0,11,9,2005
הרב שאולי 39,3.0,5,60.0,447000.0,7,9,2005
ארן זלמן 21,3.0,2,62.0,466000.0,2,9,2005
בן אליעזר אריה 17,4.0,5,77.0,556000.0,29,8,2005
קרן היסוד 18,5.0,8,115.0,875000.0,24,8,2005
הרב שאולי 23,3.0,2,61.0,336000.0,21,8,2005
קרן היסוד 18,3.0,2,85.0,960000.0,18,8,2005
רוגוזין 60,3.0,6,78.0,406000.0,12,8,2005
השייטים 2,3.0,9,80.0,537000.0,7,8,2005
הגולשים 8,5.0,7,121.0,904000.0,2,8,2005
המפרש 4,4.0,3,124.0,701000.0,31,7,2005
בן אליעזר אריה 25,4.0,2,88.0,504000.0,17,7,2005
ארן זלמן 1,4.0,5,85.0,507000.0,15,7,2005
ארן זלמן 3,4.0,2,85.0,560000.0,5,7,2005
החובלים 8,4.0,8,95.0,622000.0,20,6,2005
ארן זלמן 1,4.0,8,85.0,499000.0,17,6,2005
שפירא משה חיים 11,4.0,1,89.0,611000.0,9,6,2005
ירושלים 3,4.0,7,85.0,722000.0,16,5,2005
השייטים 8,4.0,4,91.0,614000.0,9,5,2005
ירושלים 3,4.0,7,118.0,924000.0,5,5,2005
קרן היסוד 23,4.0,4,80.0,338000.0,20,4,2005
בן אליעזר אריה 17,3.0,3,67.0,430000.0,20,3,2005
ירושלים 3,4.0,6,87.0,824000.0,24,2,2005
קרן היסוד 38,4.0,5,73.0,364000.0,23,2,2005
הרב שאולי 39,3.0,6,60.0,402000.0,3,2,2005
שפירא משה חיים 19,5.0,9,103.0,574000.0,30,1,2005
עופר אברהם 5,4.0,2,107.0,591000.0,27,1,2005
עופר אברהם 17,4.0,3,88.0,507000.0,5,1,2005
האלמוגים 4,4.0,3,110.0,585000.0,5,1,2005
עופר אברהם 1,4.0,4,88.0,503000.0,4,1,2005
בן אליעזר אריה 4,4.0,4,113.0,609000.0,3,1,2005
ארן זלמן 9,3.0,3,61.0,390000.0,23,12,2004
המפרש 9,4.0,1,115.0,700000.0,17,12,2004
רוגוזין 48,4.0,1,112.0,633000.0,3,12,2004
החובלים 4,3.0,2,68.0,437000.0,29,11,2004
שפירא משה חיים 19,3.0,2,70.0,524000.0,29,11,2004
רוגוזין 61,4.0,1,99.0,626000.0,25,11,2004
קרן היסוד 9,3.0,4,64.0,228000.0,22,11,2004
שפירא משה חיים 23,4.0,8,91.0,657000.0,16,11,2004
הצוללים 7,4.0,5,98.0,818000.0,8,11,2004
הרב שאולי 19,3.0,4,61.0,283000.0,4,11,2004
בן אליעזר אריה 15,4.0,3,88.0,443000.0,4,11,2004
שפירא משה חיים 15,4.0,4,77.0,537000.0,28,10,2004
עופר אברהם 1,4.0,2,79.0,529000.0,27,10,2004
רוגוזין 68,4.0,7,90.0,540000.0,25,10,2004
דקר 6,4.0,1,107.0,806000.0,21,10,2004
עופר אברהם 17,4.0,1,77.0,455000.0,14,10,2004
רוגוזין 56,3.0,5,78.0,524000.0,14,10,2004
עופר אברהם 7,3.0,1,92.0,452000.0,21,9,2004
שפירא משה חיים 15,5.0,6,103.0,559000.0,21,9,2004
קרן היסוד 43,4.0,4,80.0,392000.0,6,9,2004
קרן היסוד 1,4.0,2,80.0,397000.0,6,9,2004
קרן היסוד 11,3.0,3,64.0,403000.0,2,9,2004
הדולפין 1,5.0,3,124.0,677000.0,1,9,2004
הגולשים 8,4.0,5,97.0,574000.0,31,8,2004
הגולשים 8,5.0,7,120.0,850000.0,31,8,2004
רוגוזין 21,4.0,4,108.0,616000.0,25,8,2004
הרב שאולי 39,3.0,3,61.0,407000.0,22,8,2004
רוגוזין 56,3.0,5,78.0,545000.0,15,8,2004
קרן היסוד 35,4.0,4,80.0,340000.0,12,8,2004
הרב שאולי 41,4.0,6,83.0,521000.0,9,8,2004
הדולפין 10,5.0,2,131.0,1002000.0,8,8,2004
הרב שאולי 37,3.0,4,60.0,438000.0,1,8,2004
הרב שאולי 35,3.0,7,61.0,447000.0,28,7,2004
קרן היסוד 8,4.0,5,93.0,582000.0,28,7,2004
רוגוזין 66,4.0,6,91.0,529000.0,19,7,2004
בן אליעזר אריה 19,3.5,7,77.0,450000.0,13,7,2004
דקר 10,4.0,1,99.0,862000.0,11,7,2004
בן אליעזר אריה 10,3.0,6,67.0,448000.0,8,7,2004
שפירא משה חיים 9,4.0,5,73.0,545000.0,4,7,2004
רוגוזין 74,4.0,4,87.0,666000.0,24,6,2004
קרן היסוד 18,4.0,3,107.0,652000.0,7,6,2004
שפירא משה חיים 5,4.0,5,69.0,131000.0,3,6,2004
החובלים 3,3.0,4,81.0,314000.0,2,6,2004
קרן היסוד 30,4.0,8,77.0,504000.0,9,5,2004
דקר 7,4.0,2,94.0,854000.0,30,4,2004
קרן היסוד 36,4.0,8,78.0,536000.0,25,4,2004
ארן זלמן 7,3.0,3,61.0,437000.0,20,4,2004
הצוללים 1,6.0,6,122.0,683000.0,20,4,2004
בן אליעזר אריה 19,4.0,1,77.0,491000.0,19,4,2004
שפירא משה חיים 9,5.0,6,96.0,593000.0,19,4,2004
בן אליעזר אריה 3,4.0,2,85.0,522000.0,18,4,2004
החובלים 8,4.0,2,94.0,499000.0,18,4,2004
ארן זלמן 1,4.0,6,85.0,388000.0,1,4,2004
ירושלים 3,4.0,5,118.0,879000.0,29,3,2004
שפירא משה חיים 1,4.0,6,69.0,428000.0,14,3,2004
בן אליעזר אריה 29,4.0,4,89.0,418000.0,7,3,2004
בן אליעזר אריה 11,4.0,1,89.0,467000.0,25,2,2004
האלמוגים 45,5.0,1,122.0,1331000.0,15,2,2004
שפירא משה חיים 19,5.0,7,103.0,634000.0,3,2,2004
בן אליעזר אריה 15,4.0,3,76.0,358000.0,1,2,2004
קרן היסוד 8,4.0,6,83.0,517000.0,21,1,2004
רוגוזין 48,4.0,5,112.0,517000.0,19,1,2004
קרן היסוד 18,5.0,3,118.0,685000.0,14,1,2004
רוגוזין 21,4.0,1,108.0,454000.0,4,1,2004
בן אליעזר אריה 16,4.0,7,78.0,457000.0,30,12,2003
רוגוזין 21,4.0,8,108.0,502000.0,21,12,2003
רוגוזין 54,4.0,6,94.0,544000.0,14,12,2003
המפרש 9,4.0,2,115.0,759000.0,11,12,2003
רוגוזין 72,3.0,2,69.0,481000.0,10,12,2003
המפרש 6,5.0,2,132.0,695000.0,20,11,2003
הרב שאולי 29,3.0,4,61.0,271000.0,12,11,2003
החובלים 4,3.0,1,68.0,413000.0,22,10,2003
בן אליעזר אריה 17,3.0,3,78.0,421000.0,20,10,2003
בן אליעזר אריה 19,4.0,1,77.0,444000.0,20,10,2003
קרן היסוד 36,4.0,4,77.0,456000.0,19,10,2003
רוגוזין 68,3.0,3,76.0,441000.0,13,10,2003
שפירא משה חיים 23,3.0,4,70.0,485000.0,9,10,2003
ארן זלמן 10,5.0,1,110.0,596000.0,8,10,2003
בן אליעזר אריה 12,3.0,4,72.0,316000.0,24,9,2003
הרב שאולי 33,4.0,3,82.0,466000.0,16,9,2003
שפירא משה חיים 19,3.0,7,70.0,460000.0,7,9,2003
רוגוזין 33,4.0,3,98.0,689000.0,1,9,2003
קרן היסוד 9,3.0,4,64.0,297000.0,31,8,2003
רוגוזין 74,3.0,2,74.0,395000.0,24,8,2003
הרב שאולי 27,3.0,2,61.0,281000.0,11,8,2003
האלמוגים 13,4.0,2,128.0,555000.0,11,8,2003
רוגוזין 60,3.0,5,78.0,493000.0,17,7,2003
הרב שאולי 37,3.0,5,60.0,396000.0,16,7,2003
הרב שאולי 33,4.0,1,82.0,481000.0,7,7,2003
קרן היסוד 43,4.0,4,70.0,322000.0,2,7,2003
הרב שאולי 39,3.0,6,61.0,359000.0,29,6,2003
החובלים 8,5.0,9,116.0,577000.0,18,6,2003
שפירא משה חיים 23,3.0,1,70.0,457000.0,16,6,2003
רוגוזין 62,3.0,1,78.0,461000.0,16,6,2003
בן אליעזר אריה 21,3.0,4,53.0,361000.0,15,6,2003
בן אליעזר אריה 5,4.0,6,85.0,470000.0,11,6,2003
עופר אברהם 1,4.0,1,86.0,501000.0,10,6,2003
קרן היסוד 9,3.0,3,64.0,321000.0,3,6,2003
ארן זלמן 5,4.0,2,85.0,467000.0,1,6,2003
רוגוזין 31,4.0,8,71.0,816000.0,27,5,2003
רוגוזין 64,3.0,7,74.0,491000.0,12,5,2003
הגולשים 8,4.0,5,97.0,694000.0,28,4,2003
רוגוזין 41,5.0,3,123.0,587000.0,27,4,2003
החובלים 4,3.0,4,80.0,339000.0,14,4,2003
רוגוזין 58,4.0,6,94.0,562000.0,14,4,2003
ארן זלמן 21,4.0,4,80.0,395000.0,13,4,2003
בן אליעזר אריה 27,4.0,4,85.0,456000.0,13,4,2003
בן אליעזר אריה 16,4.0,7,78.0,465000.0,13,4,2003
עופר אברהם 13,4.0,1,97.0,500000.0,13,4,2003
בן אליעזר אריה 6,4.0,3,94.0,636000.0,13,4,2003
הרב שאולי 37,3.0,2,60.0,326000.0,11,4,2003
החובלים 3,4.0,4,106.0,521000.0,11,4,2003
שפירא משה חיים 19,3.0,8,68.0,424000.0,10,4,2003
רוגוזין 41,6.0,6,110.0,583000.0,6,4,2003
בן אליעזר אריה 14,3.0,3,72.0,379000.0,20,3,2003
רוגוזין 54,3.0,3,78.0,500000.0,19,3,2003
ירושלים 3,4.0,2,118.0,760000.0,19,3,2003
שפירא משה חיים 23,5.0,5,103.0,601000.0,17,3,2003
הצוללים 4,4.0,1,95.0,522000.0,11,3,2003
השייטים 8,3.0,4,68.0,612000.0,26,2,2003
השייטים 6,4.0,9,99.0,689000.0,17,2,2003
בן אליעזר אריה 18,3.0,2,72.0,416000.0,22,1,2003
קרן היסוד 49,5.0,1,150.0,530000.0,9,1,2003
בן אליעזר אריה 25,4.0,3,88.0,493000.0,6,1,2003
ארן זלמן 12,4.0,4,84.0,579000.0,6,1,2003
בן אליעזר אריה 5,4.0,3,85.0,550000.0,1,1,2003
עופר אברהם 5,5.0,3,105.0,573000.0,31,12,2002
המפרש 3,4.0,2,115.0,852000.0,22,12,2002
הצוללים 7,4.0,6,96.0,604000.0,15,12,2002
בן אליעזר אריה 10,4.0,1,78.0,422000.0,8,12,2002
בן אליעזר אריה 10,4.0,1,78.0,443000.0,4,12,2002
רוגוזין 31,5.0,5,115.0,800000.0,3,12,2002
קרן היסוד 30,4.0,5,78.0,103000.0,10,11,2002
הצוללים 1,4.0,5,121.0,664000.0,4,11,2002
קרן היסוד 38,3.0,2,72.0,415000.0,27,10,2002
בן אליעזר אריה 9,4.0,6,102.0,341000.0,15,10,2002
השייטים 4,4.0,9,87.0,505000.0,19,9,2002
ירושלים 3,4.0,5,104.0,707000.0,4,9,2002
השייטים 2,5.0,8,119.0,660000.0,4,9,2002
רוגוזין 66,3.0,6,74.0,492000.0,14,8,2002
קרן היסוד 8,4.0,9,76.0,532000.0,12,8,2002
הצוללים 7,4.0,7,103.0,799000.0,6,8,2002
הצוללים 2,4.0,5,89.0,566000.0,4,8,2002
רוגוזין 72,4.0,1,79.0,463000.0,23,7,2002
קרן היסוד 17,4.0,2,70.0,373000.0,22,7,2002
רוגוזין 56,4.0,6,94.0,490000.0,21,7,2002
רוגוזין 66,4.0,1,91.0,471000.0,15,7,2002
רוגוזין 21,4.0,7,108.0,590000.0,10,7,2002
רוגוזין 31,4.0,7,92.0,826000.0,8,7,2002
המפרש 1,5.0,2,115.0,810000.0,3,7,2002
בן אליעזר אריה 22,4.0,2,78.0,519000.0,16,6,2002
ארן זלמן 3,4.0,4,85.0,480000.0,14,6,2002
החובלים 8,5.0,8,111.0,673000.0,14,6,2002
השייטים 8,4.0,3,92.0,670000.0,29,5,2002
עופר אברהם 1,4.0,4,91.0,571000.0,27,5,2002
ירושלים 3,4.0,4,103.0,633000.0,16,5,2002
הרב שאולי 29,3.0,4,61.0,350000.0,5,5,2002
דקר 9,5.0,1,116.0,778000.0,24,4,2002
רוגוזין 31,4.0,4,92.0,839000.0,14,4,2002
בן אליעזר אריה 3,4.0,5,85.0,490000.0,11,4,2002
רוגוזין 41,5.0,1,109.0,562000.0,10,4,2002
הצוללים 6,4.0,4,107.0,644000.0,21,3,2002
השייטים 2,3.0,5,75.0,451000.0,15,3,2002
קרן היסוד 8,4.0,2,80.0,513000.0,12,3,2002
קרן היסוד 8,4.0,0,121.0,567000.0,5,3,2002
האלמוגים 12,4.0,1,108.0,742000.0,4,2,2002
רוגוזין 31,4.0,5,92.0,722000.0,19,1,2002
רוגוזין 31,5.0,5,115.0,793000.0,17,1,2002
האלמוגים 2,4.0,4,106.0,566000.0,13,1,2002
החובלים 2,3.0,4,69.0,419000.0,27,12,2001
הגולשים 8,4.0,3,85.0,542000.0,26,12,2001
הצוללים 7,4.0,5,88.0,516000.0,25,12,2001
עופר אברהם 1,4.0,1,78.0,423000.0,9,12,2001
בן אליעזר אריה 15,4.0,4,88.0,368000.0,3,12,2001
ארן זלמן 9,3.0,3,61.0,371000.0,29,11,2001
עופר אברהם 7,4.0,2,92.0,486000.0,22,11,2001
עופר אברהם 1,3.0,4,80.0,481000.0,20,11,2001
קרן היסוד 36,4.0,3,78.0,405000.0,12,11,2001
השייטים 2,5.0,4,119.0,622000.0,11,11,2001
קרן היסוד 20,3.0,3,72.0,374000.0,24,10,2001
רוגוזין 58,3.0,3,78.0,416000.0,16,10,2001
השייטים 8,4.0,3,87.0,465000.0,11,10,2001
קרן היסוד 7,3.0,2,64.0,309000.0,23,9,2001
עופר אברהם 15,4.0,6,75.0,510000.0,23,9,2001
רוגוזין 52,4.0,1,94.0,444000.0,10,9,2001
רוגוזין 72,4.0,6,95.0,526000.0,9,9,2001
ארן זלמן 7,3.0,1,61.0,338000.0,26,8,2001
הרב שאולי 33,4.0,4,82.0,486000.0,23,8,2001
בן אליעזר אריה 11,4.0,4,96.0,355000.0,14,8,2001
הרב שאולי 23,3.0,2,61.0,274000.0,13,8,2001
החובלים 8,4.0,5,95.0,537000.0,13,8,2001
החובלים 3,4.0,2,106.0,525000.0,19,7,2001
השייטים 6,3.0,8,68.0,417000.0,25,6,2001
בן אליעזר אריה 19,4.0,6,77.0,395000.0,14,6,2001
הרב שאולי 23,3.0,1,61.0,300000.0,3,6,2001
הרב שאולי 41,4.0,3,83.0,504000.0,24,5,2001
ירושלים 3,4.0,5,87.0,601000.0,13,5,2001
עופר אברהם 5,4.0,1,88.0,498000.0,7,5,2001
בן אליעזר אריה 20,3.0,3,72.0,381000.0,6,5,2001
בן אליעזר אריה 27,4.0,4,84.0,379000.0,10,4,2001
הצוללים 7,4.0,4,94.0,502000.0,5,4,2001
קרן היסוד 24,4.0,6,77.0,480000.0,2,4,2001
רוגוזין 68,4.0,3,94.0,534000.0,16,3,2001
ארן זלמן 4,4.0,6,84.0,454000.0,12,3,2001
רוגוזין 53,5.0,8,124.0,721000.0,6,3,2001
דקר 7,5.0,2,94.0,885000.0,4,3,2001
ארן זלמן 1,4.0,2,85.0,476000.0,28,2,2001
ארן זלמן 5,4.0,1,85.0,477000.0,12,2,2001
בן אליעזר אריה 25,4.0,4,76.0,413000.0,7,2,2001
האלמוגים 4,4.0,5,110.0,496000.0,7,2,2001
קרן היסוד 36,4.0,4,78.0,475000.0,5,2,2001
בן אליעזר אריה 3,4.0,7,85.0,426000.0,31,1,2001
קרן היסוד 21,3.0,3,59.0,340000.0,14,1,2001
האלמוגים 10,4.0,2,94.0,804000.0,14,1,2001
קרן היסוד 1,3.0,3,64.0,345000.0,11,1,2001
הצוללים 4,4.0,6,95.0,515000.0,8,1,2001
קרן היסוד 33,3.0,2,70.0,283000.0,28,12,2000
ארן זלמן 21,3.0,3,62.0,365000.0,25,12,2000
ירושלים 3,3.5,7,103.0,664000.0,12,12,2000
רוגוזין 31,4.0,1,92.0,613000.0,10,12,2000
קרן היסוד 26,3.0,6,61.0,360000.0,6,12,2000
רוגוזין 55,3.0,2,80.0,389000.0,5,12,2000
הצוללים 8,4.0,4,87.0,502000.0,22,11,2000
רוגוזין 37,4.0,4,107.0,250894.0,25,10,2000
הרב שאולי 23,3.0,4,61.0,101000.0,5,10,2000
קרן היסוד 47,4.0,4,80.0,282000.0,11,9,2000
קרן היסוד 24,4.0,6,77.0,143000.0,29,8,2000
השייטים 6,5.0,3,103.0,573000.0,28,8,2000
רוגוזין 31,4.0,3,92.0,615000.0,28,8,2000
הרב שאולי 35,3.0,6,60.0,222000.0,27,8,2000
החובלים 8,4.0,4,94.0,423000.0,24,8,2000
הצוללים 8,3.0,4,75.0,429000.0,21,8,2000
הרב שאולי 21,3.0,1,60.0,359000.0,16,8,2000
ארן זלמן 10,5.0,4,110.0,765000.0,14,8,2000
הרב שאולי 35,3.0,4,61.0,402000.0,13,8,2000
קרן היסוד 31,4.0,3,80.0,109000.0,6,8,2000
החובלים 8,4.0,8,95.0,482000.0,17,7,2000
קרן היסוד 39,4.0,2,80.0,70000.0,13,7,2000
קרן היסוד 37,4.0,3,80.0,70000.0,9,7,2000
קרן היסוד 20,3.0,4,83.0,103000.0,9,7,2000
בן אליעזר אריה 22,4.0,4,78.0,473000.0,29,6,2000
הרב שאולי 33,4.0,7,82.0,409000.0,27,6,2000
עופר אברהם 5,5.0,7,107.0,471000.0,22,6,2000
הרב שאולי 25,3.0,2,61.0,85000.0,20,6,2000
הרב שאולי 29,3.0,1,61.0,217000.0,20,6,2000
שפירא משה חיים 7,5.0,7,123.0,653000.0,18,6,2000
קרן היסוד 47,3.0,2,70.0,94000.0,15,6,2000
הרב שאולי 7,3.0,0,94.0,140000.0,13,6,2000
הצוללים 7,4.0,3,96.0,557000.0,7,6,2000
בן אליעזר אריה 5,4.0,6,85.0,413000.0,4,6,2000
ירושלים 3,4.0,1,111.0,730000.0,4,6,2000
קרן היסוד 37,3.0,3,59.0,396000.0,30,5,2000
החובלים 4,3.0,1,68.0,416000.0,28,5,2000
האלמוגים 4,4.0,8,130.0,632000.0,25,5,2000
רוגוזין 53,4.0,7,112.0,450000.0,23,5,2000
החובלים 5,4.0,4,103.0,445000.0,18,5,2000
הרב שאולי 33,4.0,8,81.0,390000.0,8,5,2000
קרן היסוד 8,4.0,7,76.0,433000.0,23,4,2000
הצוללים 7,4.0,3,94.0,527000.0,10,4,2000
דקר 12,4.0,1,94.0,701000.0,7,4,2000
קרן היסוד 30,4.0,2,78.0,444000.0,6,4,2000
בן אליעזר אריה 22,4.0,4,78.0,456000.0,6,4,2000
בן אליעזר אריה 3,4.0,2,85.0,461000.0,3,4,2000
ארן זלמן 12,4.0,1,84.0,523000.0,23,3,2000
שפירא משה חיים 4,3.0,2,61.0,385000.0,15,3,2000
קרן היסוד 36,4.0,2,77.0,457000.0,1,3,2000
הצוללים 8,4.0,3,98.0,525000.0,28,2,2000
הרב שאולי 23,3.0,3,61.0,376000.0,14,2,2000
השייטים 4,3.0,5,68.0,461000.0,10,2,2000
ירושלים 9,4.0,2,105.0,576000.0,2,2,2000
קרן היסוד 20,3.0,2,72.0,326000.0,18,1,2000
ארן זלמן 9,3.0,1,61.0,397000.0,15,12,1999
הצוללים 8,3.0,1,78.0,447000.0,9,12,1999
בן אליעזר אריה 7,4.0,2,100.0,485000.0,5,12,1999
קרן היסוד 33,3.0,4,70.0,359000.0,28,11,1999
המפרש 3,4.0,1,115.0,836000.0,23,11,1999
בן אליעזר אריה 3,4.0,5,85.0,490000.0,21,11,1999
האלמוגים 19,4.0,1,119.0,990000.0,9,11,1999
רוגוזין 66,4.0,2,74.0,535000.0,8,11,1999
קרן היסוד 30,4.0,3,77.0,460000.0,7,11,1999
הצוללים 7,4.0,4,94.0,527000.0,7,11,1999
עופר אברהם 1,4.0,1,78.0,606000.0,21,10,1999
הרב שאולי 33,4.0,3,81.0,533000.0,20,10,1999
החובלים 4,3.0,1,86.0,388000.0,18,10,1999
קרן היסוד 30,4.0,5,77.0,541000.0,14,10,1999
הצוללים 8,4.0,2,97.0,532000.0,29,9,1999
האלמוגים 4,4.0,2,106.0,643000.0,22,8,1999
קרן היסוד 35,3.0,3,80.0,352000.0,15,8,1999
הגולשים 8,4.0,5,86.0,564000.0,12,8,1999
רוגוזין 56,4.0,1,106.0,510000.0,11,8,1999
בן אליעזר אריה 16,3.0,2,67.0,485000.0,9,8,1999
רוגוזין 37,3.0,7,82.0,434000.0,5,8,1999
קרן היסוד 17,4.0,3,70.0,381000.0,25,7,1999
קרן היסוד 24,4.0,2,89.0,440000.0,20,7,1999
עופר אברהם 17,4.0,4,77.0,409000.0,11,7,1999
הרב שאולי 37,3.0,8,61.0,481000.0,6,7,1999
ארן זלמן 9,3.0,1,61.0,399000.0,25,6,1999
האלמוגים 4,4.0,1,110.0,536000.0,24,6,1999
קרן היסוד 25,4.0,3,80.0,427000.0,14,6,1999
רוגוזין 54,3.0,2,78.0,440000.0,14,6,1999
שפירא משה חיים 5,4.0,7,80.0,453000.0,10,6,1999
הצוללים 6,4.0,1,109.0,674000.0,10,6,1999
רוגוזין 59,4.0,1,96.0,515000.0,9,6,1999
בן אליעזר אריה 3,4.0,8,85.0,572000.0,7,6,1999
קרן היסוד 23,4.0,1,92.0,433000.0,30,5,1999
קרן היסוד 41,4.0,4,80.0,473000.0,28,5,1999
בן אליעזר אריה 3,4.0,1,85.0,452000.0,27,5,1999
רוגוזין 62,3.0,4,78.0,516000.0,25,5,1999
קרן היסוד 35,3.0,3,70.0,373000.0,24,5,1999
קרן היסוד 19,4.0,1,80.0,431000.0,24,5,1999
האלמוגים 17,4.0,2,118.0,737000.0,20,5,1999
בן אליעזר אריה 27,4.0,4,78.0,507000.0,19,5,1999
שפירא משה חיים 4,3.0,4,61.0,346000.0,18,5,1999
ירושלים 3,3.0,4,85.0,593000.0,16,5,1999
הצוללים 8,4.0,1,69.0,551000.0,9,5,1999
קרן היסוד 39,4.0,3,80.0,440000.0,7,5,1999
קרן היסוד 18,5.0,7,104.0,574000.0,6,5,1999
הרב שאולי 23,3.0,4,61.0,409000.0,5,5,1999
דקר 22,3.0,7,90.0,433000.0,5,5,1999
קרן היסוד 17,4.0,2,70.0,447000.0,4,5,1999
קרן היסוד 38,3.0,2,72.0,457000.0,2,5,1999
הדולפין 12,4.0,1,119.0,548000.0,2,5,1999
רוגוזין 61,4.0,3,98.0,600000.0,2,5,1999
שפירא משה חיים 23,4.0,4,91.0,602000.0,2,5,1999
קרן היסוד 3,3.0,2,64.0,444000.0,29,4,1999
עופר אברהם 7,3.0,2,88.0,481000.0,29,4,1999
שפירא משה חיים 5,4.0,2,69.0,434000.0,28,4,1999
רוגוזין 66,5.0,5,91.0,595000.0,25,4,1999
קרן היסוד 24,4.0,4,78.0,506000.0,24,4,1999
ירושלים 3,3.0,1,85.0,580000.0,19,4,1999
ירושלים 3,4.0,0,120.0,525000.0,18,4,1999
רוגוזין 55,3.0,6,80.0,468000.0,15,4,1999
הרב שאולי 23,3.0,4,61.0,364000.0,13,4,1999
הרב שאולי 29,3.0,4,61.0,382000.0,12,4,1999
הצוללים 7,4.0,2,96.0,471000.0,12,4,1999
קרן היסוד 47,4.0,1,80.0,517000.0,12,4,1999
הרב שאולי 9,4.0,1,81.0,443000.0,11,4,1999
ירושלים 3,4.0,2,88.0,675000.0,11,4,1999
הצוללים 4,4.0,6,91.0,483000.0,29,3,1999
קרן היסוד 43,4.5,4,80.0,430000.0,25,3,1999
בן אליעזר אריה 18,3.0,2,72.0,415000.0,18,3,1999
בן אליעזר אריה 14,3.0,3,72.0,441000.0,17,3,1999
שפירא משה חיים 13,4.0,3,78.0,550000.0,3,3,1999
דקר 50,3.0,4,70.0,437000.0,15,2,1999
הרב שאולי 39,3.0,7,60.0,381000.0,14,2,1999
קרן היסוד 41,4.0,2,80.0,447000.0,12,2,1999
קרן היסוד 20,4.0,4,75.0,366000.0,11,2,1999
החובלים 2,3.0,4,68.0,469000.0,13,1,1999
שפירא משה חיים 19,3.0,6,68.0,490000.0,13,1,1999
קרן היסוד 37,3.0,2,59.0,370000.0,10,1,1999
קרן היסוד 17,4.0,2,80.0,487000.0,7,1,1999
ארן זלמן 3,4.0,1,85.0,437000.0,29,12,1998
בן אליעזר אריה 21,4.0,4,77.0,413000.0,28,12,1998
רוגוזין 55,3.0,4,80.0,490000.0,28,12,1998
בן אליעזר אריה 3,4.0,2,85.0,475000.0,16,12,1998
הצוללים 1,6.0,8,133.0,748000.0,14,12,1998
הרב שאולי 41,4.0,6,83.0,490000.0,13,12,1998
דקר 22,4.0,1,80.0,520000.0,9,12,1998
שפירא משה חיים 5,4.0,6,69.0,439000.0,4,12,1998
הצוללים 7,3.0,2,80.0,456000.0,3,12,1998
רוגוזין 62,3.0,4,78.0,450000.0,30,11,1998
קרן היסוד 30,4.0,6,77.0,461000.0,30,11,1998
הגלים 3,3.0,5,75.0,477000.0,26,11,1998
בן אליעזר אריה 16,3.0,1,67.0,432000.0,19,11,1998
בן אליעזר אריה 23,4.0,3,79.0,448000.0,18,11,1998
הרב שאולי 41,4.0,4,83.0,488000.0,18,11,1998
קרן היסוד 36,4.0,1,78.0,459000.0,12,11,1998
רוגוזין 72,3.0,5,63.0,426000.0,11,11,1998
שפירא משה חיים 3,4.0,5,69.0,530000.0,4,11,1998
הרב שאולי 33,4.0,4,81.0,544000.0,28,10,1998
רוגוזין 66,3.0,3,74.0,515000.0,16,10,1998
דקר 11,4.0,2,94.0,878000.0,14,10,1998
ארן זלמן 9,3.0,3,61.0,411000.0,24,9,1998
רוגוזין 70,3.0,2,63.0,449000.0,18,9,1998
קרן היסוד 20,3.0,1,72.0,365000.0,17,9,1998
הרב שאולי 39,3.0,3,75.0,412000.0,17,9,1998
קרן היסוד 7,3.0,4,64.0,328000.0,11,9,1998
שפירא משה חיים 5,4.0,3,80.0,475000.0,10,9,1998
הרב שאולי 33,4.0,1,81.0,519000.0,9,9,1998
קרן היסוד 38,3.0,4,84.0,386000.0,7,9,1998
השייטים 8,4.0,1,87.0,510000.0,2,9,1998
הדולפין 14,4.0,3,96.0,577000.0,27,8,1998
ארן זלמן 7,3.0,4,76.0,369000.0,26,8,1998
קרן היסוד 18,5.0,6,86.0,593000.0,25,8,1998
הצוללים 6,5.0,9,148.0,811000.0,17,8,1998
רוגוזין 60,4.0,4,94.0,500000.0,5,8,1998
הרב שאולי 35,3.0,5,76.0,414000.0,29,7,1998
רוגוזין 62,4.0,5,94.0,552000.0,26,7,1998
עופר אברהם 7,4.0,4,87.0,426000.0,5,7,1998
עופר אברהם 7,4.0,1,87.0,476000.0,1,7,1998
הרב שאולי 29,3.0,3,60.0,412000.0,21,6,1998
