Address,Rooms,Floor,Square,Price,Day,Month,Year
בן יוסף שלמה 8,4.0,4,76.0,1820000.0,16,12,2021
בן יוסף שלמה 4,4.0,1,76.0,2040000.0,22,11,2021
בן יוסף שלמה 4,4.0,2,104.0,1250000.0,16,11,2021
בן יוסף שלמה 9,5.0,6,127.0,1800000.0,16,11,2021
אלבז נתן 34,3.0,8,67.0,1210000.0,15,11,2021
מיכשוילי 24,5.0,0,118.0,2015000.0,15,11,2021
שפירא אברהם 17,4.0,3,61.0,1650000.0,14,11,2021
יהודה המכבי 12,4.0,1,76.0,1910000.0,14,11,2021
שפירא אברהם 11,4.0,5,93.0,1180000.0,8,11,2021
בן יוסף שלמה 12,2.0,3,38.0,1200000.0,7,11,2021
בן יוסף שלמה 21,3.0,6,94.0,1680000.0,4,11,2021
בן יוסף שלמה 9,4.0,6,80.0,1580000.0,4,11,2021
אלבז נתן 14,2.0,3,38.0,1080000.0,3,11,2021
אלבז נתן 2,2.0,5,45.0,1300000.0,1,11,2021
אלבז נתן 14,2.0,4,38.0,1000000.0,27,10,2021
גור דב 32,3.0,2,49.0,1350000.0,27,10,2021
מיכשוילי 22,4.0,4,78.0,1230000.0,27,10,2021
יהודה המכבי 12,3.0,1,65.0,1550000.0,26,10,2021
מיכשוילי 32,4.0,0,95.0,1500000.0,25,10,2021
אלבז נתן 6,2.0,2,46.0,1180000.0,21,10,2021
ציזלינג 6,3.0,4,49.0,1070000.0,21,10,2021
בן יוסף שלמה 5,4.0,2,75.0,1800000.0,21,10,2021
יהודה המכבי 33,2.0,1,37.0,1270000.0,19,10,2021
בן יוסף שלמה 9,4.0,3,107.0,1530000.0,14,10,2021
מיכשוילי 10,4.0,4,68.0,1280000.0,14,10,2021
שפירא אברהם 7,2.0,4,45.0,459000.0,12,10,2021
בן יוסף שלמה 12,4.0,6,88.0,1080000.0,12,10,2021
גור דב 42,2.0,4,37.0,1220000.0,10,10,2021
גור דב 38,2.0,2,37.0,1230000.0,10,10,2021
מיכשוילי 24,3.0,1,57.0,1580000.0,8,10,2021
גור דב 34,2.0,1,37.0,734000.0,7,10,2021
יהודה המכבי 7,3.0,3,67.0,1100000.0,7,10,2021
חסן ובן גרה 6,3.0,3,49.0,1196000.0,6,10,2021
מיכשוילי 36,3.0,3,57.0,1625000.0,6,10,2021
אלבז נתן 4,2.0,1,45.0,283750.0,5,10,2021
שפירא אברהם 15,4.0,6,105.0,1430000.0,5,10,2021
חסן ובן גרה 2,3.0,4,56.0,638000.0,3,10,2021
יהודה המכבי 27,2.0,4,37.0,1198000.0,19,9,2021
גור דב 20,4.0,5,114.0,1260000.0,19,9,2021
גור דב 41,3.0,1,49.0,1280000.0,14,9,2021
בן יוסף שלמה 21,5.0,6,126.0,1700000.0,14,9,2021
בן יוסף שלמה 21,4.0,2,128.0,1590000.0,5,9,2021
שפירא אברהם 15,3.0,3,54.0,1562000.0,5,9,2021
שפירא אברהם 11,3.0,3,37.0,1240000.0,2,9,2021
שפירא אברהם 3,3.0,2,54.0,1560000.0,1,9,2021
בן יוסף שלמה 12,2.0,3,38.0,1250000.0,31,8,2021
נגרו אהרן 6,4.0,1,90.0,2754000.0,31,8,2021
טרומפלדור 1,3.0,5,88.0,1150000.0,29,8,2021
בן יוסף שלמה 12,4.0,6,88.0,1180000.0,26,8,2021
מיכשוילי 10,4.0,1,68.0,1290000.0,24,8,2021
מיכשוילי 18,4.0,4,76.0,1250000.0,23,8,2021
יהודה המכבי 9,4.0,2,78.0,1770000.0,17,8,2021
טרומפלדור 1,3.0,6,88.0,1218000.0,16,8,2021
מיכשוילי 20,4.0,4,76.0,1300000.0,12,8,2021
חסן ובן גרה 2,3.0,3,56.0,1130000.0,11,8,2021
שפירא אברהם 1,2.0,4,49.0,1380000.0,11,8,2021
גור דב 36,3.0,4,49.0,1230000.0,9,8,2021
אלבז נתן 36,3.0,5,67.0,1080000.0,8,8,2021
שפירא אברהם 13,4.0,8,99.0,1800000.0,8,8,2021
אלבז נתן 28,2.0,4,46.0,1150000.0,2,8,2021
בן יוסף שלמה 12,2.0,3,38.0,1220000.0,1,8,2021
גור דב 16,4.0,4,71.0,1400000.0,28,7,2021
ציזלינג 8,3.0,4,49.0,1034000.0,28,7,2021
שפירא אברהם 17,2.0,1,45.0,475000.0,25,7,2021
גור דב 28,4.0,2,94.0,1770000.0,25,7,2021
יהודה המכבי 33,2.0,4,37.0,1216000.0,22,7,2021
אלבז נתן 20,2.0,1,49.0,1150000.0,22,7,2021
יהודה המכבי 12,4.0,4,76.0,1720000.0,22,7,2021
בן יוסף שלמה 12,2.0,2,38.0,1270000.0,21,7,2021
שפירא אברהם 25,4.0,6,100.0,1300000.0,15,7,2021
ציזלינג 8,3.0,1,40.0,341000.0,13,7,2021
מיכשוילי 16,3.0,1,64.0,1225000.0,12,7,2021
יהודה המכבי 4,3.0,2,61.0,1300000.0,9,7,2021
אלבז נתן 20,2.0,2,49.0,1130000.0,8,7,2021
בן יוסף שלמה 21,4.0,4,75.0,1600000.0,4,7,2021
גור דב 11,4.0,4,80.0,1400000.0,30,6,2021
בן יוסף שלמה 7,4.0,2,65.0,1430000.0,30,6,2021
יהודה המכבי 12,4.0,4,76.0,274000.0,29,6,2021
יהודה המכבי 27,2.0,1,37.0,623000.0,29,6,2021
אלבז נתן 10,2.0,4,45.0,1100000.0,28,6,2021
אלבז נתן 8,2.0,3,45.0,1100000.0,24,6,2021
שפירא אברהם 15,3.0,7,75.0,1385000.0,24,6,2021
אלבז נתן 4,2.0,1,45.0,1120000.0,23,6,2021
מיכשוילי 30,4.0,1,72.0,1440000.0,22,6,2021
בן יוסף שלמה 12,2.0,1,38.0,1013000.0,22,6,2021
אלבז נתן 20,2.0,3,49.0,1120000.0,21,6,2021
שפירא אברהם 13,2.0,3,45.0,1300000.0,16,6,2021
שפירא אברהם 25,4.0,4,86.0,1455000.0,16,6,2021
אלבז נתן 6,2.0,4,45.0,1080000.0,15,6,2021
אלבז נתן 2,2.0,4,45.0,970000.0,9,6,2021
אלבז נתן 8,2.0,3,46.0,1075000.0,8,6,2021
אלבז נתן 22,2.0,4,46.0,735000.0,8,6,2021
יהודה המכבי 33,2.0,1,37.0,1100000.0,2,6,2021
מיכשוילי 24,3.0,4,57.0,1380000.0,31,5,2021
אלבז נתן 2,2.0,2,45.0,1100000.0,30,5,2021
מילמן 2,5.0,1,106.0,1474000.0,24,5,2021
מיכשוילי 24,3.0,4,57.0,1430000.0,23,5,2021
אלבז נתן 8,2.0,1,46.0,840000.0,20,5,2021
גור דב 33,3.0,1,49.0,1438000.0,18,5,2021
מיכשוילי 26,3.0,3,57.0,1400000.0,18,5,2021
גור דב 36,3.0,4,49.0,1300000.0,10,5,2021
מיכשוילי 28,5.0,4,118.0,1870000.0,9,5,2021
בן יוסף שלמה 17,3.0,4,65.0,1430000.0,9,5,2021
אלבז נתן 2,2.0,2,45.0,1012000.0,6,5,2021
שפירא אברהם 2,5.0,6,116.0,1450000.0,6,5,2021
בן יוסף שלמה 12,4.0,6,88.0,1000000.0,4,5,2021
גור דב 11,3.0,4,80.0,1400000.0,2,5,2021
אלבז נתן 30,5.0,2,85.0,1250000.0,2,5,2021
ציזלינג 4,3.0,4,49.0,1013000.0,28,4,2021
יהודה המכבי 33,2.0,4,37.0,1150000.0,28,4,2021
יהודה המכבי 1,3.0,1,70.0,1386000.0,21,4,2021
מיכשוילי 22,4.0,6,76.0,1200000.0,21,4,2021
גור דב 43,4.0,1,87.0,1600000.0,20,4,2021
יהודה המכבי 23,2.0,3,37.0,1050000.0,18,4,2021
יהודה המכבי 4,3.0,2,58.0,1265000.0,18,4,2021
שפירא אברהם 23,3.0,3,58.0,1340000.0,18,4,2021
שפירא אברהם 25,3.0,2,99.0,1415000.0,14,4,2021
בן יוסף שלמה 29,3.0,3,59.0,1350000.0,13,4,2021
בן יוסף שלמה 6,3.0,7,65.0,1100000.0,7,4,2021
בן יוסף שלמה 23,4.0,2,65.0,1600000.0,5,4,2021
גור דב 47,2.0,2,37.0,1180000.0,25,3,2021
בן יוסף שלמה 12,4.0,5,88.0,1180000.0,24,3,2021
שפירא אברהם 2,6.0,6,132.0,1650000.0,24,3,2021
יהודה המכבי 6,3.0,4,58.0,1175000.0,23,3,2021
בן יוסף שלמה 8,4.0,4,65.0,1627000.0,23,3,2021
יהודה המכבי 35,2.0,4,37.0,1060000.0,23,3,2021
שפירא אברהם 25,3.0,3,58.0,1500000.0,23,3,2021
בן יוסף שלמה 8,4.0,0,113.0,1200000.0,22,3,2021
מיכשוילי 1,4.0,7,102.0,1650000.0,21,3,2021
שפירא אברהם 25,4.0,4,111.0,1150000.0,18,3,2021
גור דב 12,3.0,1,59.0,1450000.0,17,3,2021
אלבז נתן 14,2.0,3,38.0,890000.0,17,3,2021
יהודה המכבי 21,2.0,1,49.0,1100000.0,17,3,2021
שפירא אברהם 25,4.0,4,104.0,1400000.0,17,3,2021
שפירא אברהם 37,3.0,6,83.0,1294000.0,15,3,2021
שפירא אברהם 3,3.0,3,54.0,1220000.0,14,3,2021
בן יוסף שלמה 7,4.0,3,65.0,1370000.0,14,3,2021
שפירא אברהם 5,3.0,6,103.0,1720000.0,14,3,2021
מיכשוילי 20,4.0,5,76.0,1150000.0,11,3,2021
שפירא אברהם 21,3.0,4,58.0,1230000.0,11,3,2021
שפירא אברהם 1,4.0,1,99.0,1550000.0,11,3,2021
שפירא אברהם 31,3.0,1,58.0,1350000.0,10,3,2021
בן יוסף שלמה 19,3.0,2,75.0,1700000.0,10,3,2021
בן יוסף שלמה 29,4.0,4,71.0,1570000.0,9,3,2021
מיכשוילי 8,4.0,6,76.0,1180000.0,9,3,2021
שפירא אברהם 2,4.0,2,77.0,1465000.0,2,3,2021
מיכשוילי 26,3.0,1,57.0,1490000.0,1,3,2021
יהודה המכבי 12,3.0,2,65.0,1740000.0,1,3,2021
שפירא אברהם 37,3.0,7,83.0,1279000.0,25,2,2021
אלבז נתן 10,2.0,2,45.0,1170000.0,24,2,2021
בן יוסף שלמה 3,5.0,6,109.0,1565000.0,24,2,2021
מיכשוילי 26,3.0,4,57.0,1350000.0,23,2,2021
שפירא אברהם 25,4.0,5,98.0,1100000.0,23,2,2021
יהודה המכבי 21,2.0,1,37.0,1100000.0,21,2,2021
מיכשוילי 32,4.0,2,96.0,1850000.0,21,2,2021
שפירא אברהם 23,3.0,2,58.0,1320000.0,17,2,2021
אלבז נתן 6,2.0,2,46.0,1100000.0,17,2,2021
גור דב 45,3.0,1,49.0,1320000.0,16,2,2021
טרומפלדור 1,3.0,7,85.0,1350000.0,16,2,2021
שפירא אברהם 29,3.0,1,58.0,1350000.0,15,2,2021
אלבז נתן 6,2.0,1,45.0,1100000.0,11,2,2021
שפירא אברהם 37,4.0,5,101.0,1169500.0,9,2,2021
מיכשוילי 2,4.0,2,68.0,1180000.0,9,2,2021
שפירא אברהם 2,5.0,0,121.0,1500000.0,9,2,2021
גור דב 49,3.0,4,49.0,1240000.0,8,2,2021
גור דב 12,3.0,3,59.0,1270000.0,8,2,2021
בן יוסף שלמה 12,4.0,6,88.0,1000000.0,4,2,2021
מיכשוילי 26,4.0,4,125.0,1730000.0,4,2,2021
מיכשוילי 1,4.0,1,71.0,1510000.0,3,2,2021
חסן ובן גרה 2,3.0,4,56.0,1085000.0,1,2,2021
מיכשוילי 34,3.0,4,57.0,1350000.0,31,1,2021
שפירא אברהם 33,3.0,2,58.0,1350000.0,28,1,2021
מיכשוילי 28,3.0,2,57.0,1500000.0,28,1,2021
שפירא אברהם 25,4.0,4,105.0,1350000.0,28,1,2021
חסן ובן גרה 2,3.0,1,49.0,1080000.0,27,1,2021
שפירא אברהם 25,4.0,5,99.0,1150000.0,27,1,2021
בן יוסף שלמה 12,2.0,1,38.0,800000.0,26,1,2021
יהודה המכבי 13,5.0,2,150.0,1621000.0,24,1,2021
שפירא אברהם 37,3.0,1,79.0,1349000.0,24,1,2021
ציזלינג 6,3.0,2,49.0,1070000.0,21,1,2021
שפירא אברהם 37,3.0,6,83.0,1300000.0,21,1,2021
בן יוסף שלמה 9,4.0,2,75.0,1540000.0,20,1,2021
שפירא אברהם 25,4.0,4,103.0,1350000.0,20,1,2021
שפירא אברהם 25,4.0,5,99.0,1450000.0,20,1,2021
בן יוסף שלמה 17,3.0,4,85.0,1550000.0,20,1,2021
אלבז נתן 15,2.0,3,44.0,930000.0,18,1,2021
מיכשוילי 1,5.0,0,130.0,1800000.0,18,1,2021
גור דב 5,6.0,5,147.0,1900000.0,18,1,2021
יהודה המכבי 7,3.0,1,67.0,1380000.0,17,1,2021
שפירא אברהם 3,4.0,2,110.0,1510000.0,17,1,2021
חסן ובן גרה 8,3.0,2,49.0,1060000.0,14,1,2021
גור דב 42,2.0,1,37.0,1100000.0,13,1,2021
יהודה המכבי 12,4.0,0,98.0,1460000.0,12,1,2021
יהודה המכבי 4,3.0,3,58.0,1220000.0,11,1,2021
מיכשוילי 34,3.0,2,57.0,1365000.0,11,1,2021
שפירא אברהם 1,4.0,5,96.0,1300000.0,11,1,2021
אלבז נתן 14,2.0,2,38.0,1000000.0,10,1,2021
אלבז נתן 2,2.0,4,45.0,1030000.0,7,1,2021
שפירא אברהם 25,4.0,7,98.0,1600000.0,7,1,2021
גור דב 47,2.0,3,37.0,1150000.0,6,1,2021
מיכשוילי 14,4.0,3,68.0,1210000.0,6,1,2021
יהודה המכבי 5,3.0,1,61.0,1250000.0,5,1,2021
שפירא אברהם 1,4.0,6,93.0,1200000.0,4,1,2021
מיכשוילי 36,5.0,4,96.0,1480000.0,3,1,2021
אלבז נתן 24,4.0,6,80.0,1350000.0,31,12,2020
יהודה המכבי 12,4.0,5,98.0,1470000.0,31,12,2020
גור דב 49,3.0,2,49.0,729000.0,30,12,2020
מיכשוילי 24,3.0,3,57.0,1349000.0,27,12,2020
מיכשוילי 26,3.0,1,57.0,425000.0,24,12,2020
יהודה המכבי 33,2.0,3,37.0,458000.0,24,12,2020
שפירא אברהם 25,4.0,6,98.0,1180000.0,23,12,2020
גור דב 3,3.0,6,84.0,1190000.0,23,12,2020
גור דב 5,5.0,5,109.0,1500000.0,23,12,2020
גור דב 5,3.0,6,68.0,1450000.0,22,12,2020
יהודה המכבי 4,3.0,2,58.0,1250000.0,21,12,2020
חסן ובן גרה 4,3.0,3,56.0,1020000.0,20,12,2020
בן יוסף שלמה 14,3.0,2,64.0,1150000.0,20,12,2020
אלבז נתן 15,2.0,1,44.0,1072000.0,20,12,2020
טרומפלדור 1,3.0,6,86.0,1150000.0,20,12,2020
מיכשוילי 26,4.0,1,75.0,1120000.0,18,12,2020
מיכשוילי 1,4.0,7,102.0,1626000.0,17,12,2020
מיכשוילי 34,5.0,3,100.0,1800000.0,17,12,2020
שפירא אברהם 25,4.0,5,99.0,1100000.0,16,12,2020
מיכשוילי 8,3.0,1,64.0,1150000.0,15,12,2020
שפירא אברהם 31,3.0,4,58.0,1300000.0,15,12,2020
מיכשוילי 26,4.0,2,92.0,1447000.0,14,12,2020
מיכשוילי 26,4.0,3,104.0,1430000.0,13,12,2020
שפירא אברהם 35,3.0,3,64.0,1470000.0,8,12,2020
בן יוסף שלמה 16,3.0,5,64.0,1110000.0,8,12,2020
נגרו אהרן 6,4.0,1,90.0,2440000.0,8,12,2020
יהודה המכבי 31,2.0,3,37.0,1055000.0,7,12,2020
גור דב 39,2.0,3,37.0,1150000.0,6,12,2020
גור דב 11,4.0,1,80.0,1240000.0,3,12,2020
טרומפלדור 1,4.0,5,113.0,1280000.0,3,12,2020
גור דב 33,4.0,3,109.0,1300000.0,30,11,2020
מיכשוילי 26,5.0,4,108.0,1850000.0,30,11,2020
מיכשוילי 34,3.0,1,57.0,362000.0,29,11,2020
יהודה המכבי 35,2.0,1,37.0,366000.0,29,11,2020
מיכשוילי 26,4.0,1,85.0,1450000.0,29,11,2020
בן יוסף שלמה 21,4.0,1,75.0,1510000.0,29,11,2020
מיכשוילי 34,5.0,2,96.0,1350000.0,26,11,2020
בן יוסף שלמה 3,5.0,6,109.0,1400000.0,26,11,2020
מיכשוילי 1,4.0,5,102.0,1180000.0,25,11,2020
טרומפלדור 1,4.0,6,113.0,1280000.0,22,11,2020
יהודה המכבי 4,3.0,3,58.0,1236000.0,19,11,2020
אלבז נתן 14,2.0,2,38.0,900000.0,19,11,2020
שפירא אברהם 25,3.0,1,99.0,1279000.0,19,11,2020
אלבז נתן 30,5.0,1,100.0,1545000.0,18,11,2020
מיכשוילי 26,5.0,3,108.0,1850000.0,18,11,2020
בן יוסף שלמה 16,3.0,5,64.0,1070000.0,17,11,2020
חסן ובן גרה 6,3.0,2,49.0,1000000.0,17,11,2020
יהודה המכבי 6,3.0,3,58.0,1130000.0,17,11,2020
אלבז נתן 24,2.0,1,50.0,950000.0,16,11,2020
בן יוסף שלמה 3,4.0,5,97.0,1200000.0,16,11,2020
שפירא אברהם 1,3.5,1,49.0,1310000.0,15,11,2020
אלבז נתן 20,2.0,2,49.0,1030000.0,15,11,2020
יהודה המכבי 3,4.0,5,103.0,1458000.0,15,11,2020
מיכשוילי 20,3.5,2,76.0,1250000.0,11,11,2020
בן יוסף שלמה 9,4.0,2,107.0,1415000.0,11,11,2020
מיכשוילי 26,3.0,2,57.0,1350000.0,10,11,2020
יהודה המכבי 5,3.0,7,64.0,1255000.0,10,11,2020
בן יוסף שלמה 21,4.0,3,128.0,1280000.0,10,11,2020
בן יוסף שלמה 6,5.0,7,113.0,1230000.0,9,11,2020
גור דב 30,2.0,1,37.0,1098000.0,9,11,2020
גור דב 3,3.0,3,90.0,1250000.0,9,11,2020
מיכשוילי 10,4.0,4,68.0,1190000.0,8,11,2020
גור דב 8,3.0,2,59.0,1039000.0,8,11,2020
יהודה המכבי 9,5.0,5,122.0,1400000.0,8,11,2020
בן יוסף שלמה 3,4.0,5,97.0,1295000.0,5,11,2020
בן יוסף שלמה 9,4.0,5,100.0,1460000.0,5,11,2020
יהודה המכבי 7,3.0,4,67.0,1280000.0,4,11,2020
גור דב 40,3.0,4,49.0,1230000.0,4,11,2020
אלבז נתן 8,2.5,4,46.0,980000.0,4,11,2020
אלבז נתן 28,2.0,2,46.0,950000.0,3,11,2020
יהודה המכבי 35,2.0,2,37.0,1098000.0,2,11,2020
בן יוסף שלמה 21,4.0,6,109.0,1400000.0,2,11,2020
אלבז נתן 2,2.0,3,45.0,1090000.0,1,11,2020
בן יוסף שלמה 14,3.0,6,64.0,1050000.0,29,10,2020
בן יוסף שלמה 5,5.0,2,140.0,1250000.0,28,10,2020
בן יוסף שלמה 14,3.0,1,64.0,1100000.0,27,10,2020
בן יוסף שלמה 5,4.0,3,75.0,1238000.0,27,10,2020
יהודה המכבי 1,4.0,4,78.0,1310000.0,26,10,2020
מיכשוילי 2,3.5,3,68.0,1180000.0,22,10,2020
בן יוסף שלמה 7,4.0,2,65.0,1580000.0,21,10,2020
שפירא אברהם 14,4.0,0,96.0,2800000.0,19,10,2020
בן יוסף שלמה 3,6.0,7,119.0,1630000.0,19,10,2020
בן יוסף שלמה 5,5.0,5,140.0,1250000.0,15,10,2020
מיכשוילי 32,3.5,3,57.0,1450000.0,14,10,2020
מיכשוילי 22,4.0,3,78.0,1125000.0,14,10,2020
מיכשוילי 36,4.0,2,85.0,1510000.0,14,10,2020
טרומפלדור 1,3.0,5,90.0,1180000.0,13,10,2020
יהודה המכבי 7,3.0,3,67.0,1300000.0,12,10,2020
אלבז נתן 24,3.0,7,55.0,1250000.0,7,10,2020
אלבז נתן 20,2.0,1,49.0,995000.0,30,9,2020
יהודה המכבי 7,3.0,1,67.0,1350000.0,24,9,2020
בן יוסף שלמה 17,4.0,4,75.0,1480000.0,24,9,2020
אלבז נתן 18,2.5,4,44.0,920000.0,17,9,2020
אלבז נתן 30,4.0,3,86.0,1300000.0,17,9,2020
שפירא אברהם 5,4.0,1,92.0,1450000.0,17,9,2020
שפירא אברהם 1,3.5,4,49.0,1300000.0,16,9,2020
אלבז נתן 24,4.0,1,85.0,1450000.0,16,9,2020
שחם יואב 2,4.0,1,96.0,1650000.0,16,9,2020
מיכשוילי 18,3.5,1,76.0,1235000.0,14,9,2020
אלבז נתן 24,4.0,5,81.0,1320000.0,14,9,2020
בן יוסף שלמה 19,3.0,3,75.0,1535000.0,14,9,2020
בן יוסף שלמה 6,5.0,5,113.0,1190000.0,9,9,2020
אלבז נתן 24,4.0,6,81.0,1330000.0,7,9,2020
ציזלינג 8,3.0,2,49.0,1047000.0,6,9,2020
מיכשוילי 30,3.5,1,57.0,1200000.0,6,9,2020
מיכשוילי 36,3.0,2,57.0,1355000.0,3,9,2020
יהודה המכבי 3,4.0,7,107.0,1795000.0,3,9,2020
מיכשוילי 30,3.5,4,57.0,1270000.0,1,9,2020
מיכשוילי 34,3.0,2,57.0,462000.0,30,8,2020
מיכשוילי 13,4.0,1,67.0,2080000.0,27,8,2020
מילמן 2,5.0,6,100.0,1000000.0,27,8,2020
בן יוסף שלמה 16,3.0,6,64.0,253000.0,25,8,2020
מיכשוילי 20,4.0,6,78.0,327000.0,25,8,2020
חסן ובן גרה 4,3.0,2,56.0,1540000.0,24,8,2020
ציזלינג 8,3.0,4,49.0,995000.0,23,8,2020
יהודה המכבי 29,2.0,3,37.0,1035000.0,23,8,2020
גור דב 12,4.0,2,71.0,900000.0,22,8,2020
אלבז נתן 2,2.0,3,45.0,1100000.0,20,8,2020
יהודה המכבי 3,4.0,4,67.0,1410000.0,20,8,2020
בן יוסף שלמה 21,4.0,4,111.0,1330000.0,18,8,2020
גור דב 33,3.0,6,96.0,1355000.0,17,8,2020
בן יוסף שלמה 9,4.0,7,114.0,1550000.0,13,8,2020
אלבז נתן 26,2.5,1,46.0,1095000.0,9,8,2020
ציזלינג 6,3.0,1,40.0,1020000.0,4,8,2020
שפירא אברהם 2,4.0,3,94.0,1450000.0,3,8,2020
מילמן 4,3.0,6,84.0,1260000.0,3,8,2020
בן יוסף שלמה 6,4.0,3,65.0,900000.0,2,8,2020
גור דב 33,4.0,5,97.0,1450000.0,23,7,2020
יהודה המכבי 23,2.5,1,37.0,1100000.0,21,7,2020
מיכשוילי 26,5.0,3,128.0,1800000.0,21,7,2020
יהודה המכבי 12,4.0,3,76.0,1500000.0,20,7,2020
חסן ובן גרה 6,3.0,2,49.0,1150000.0,19,7,2020
יהודה המכבי 4,3.5,1,58.0,1165000.0,19,7,2020
שפירא אברהם 35,4.0,6,93.0,1350000.0,19,7,2020
חסן ובן גרה 4,3.0,3,56.0,1020000.0,15,7,2020
בן יוסף שלמה 6,4.0,6,98.0,1200000.0,15,7,2020
בן יוסף שלמה 12,2.0,1,38.0,250000.0,14,7,2020
שפירא אברהם 29,3.0,2,58.0,1290000.0,13,7,2020
בן יוסף שלמה 21,5.0,6,119.0,1590000.0,13,7,2020
מיכשוילי 8,3.0,6,62.0,1100000.0,9,7,2020
שפירא אברהם 25,4.0,6,92.0,1355000.0,9,7,2020
יהודה המכבי 5,3.0,4,70.0,1420000.0,8,7,2020
מיכשוילי 26,5.0,2,120.0,1540000.0,8,7,2020
שפירא אברהם 23,3.0,3,58.0,1265000.0,8,7,2020
בן יוסף שלמה 3,5.0,5,109.0,1430000.0,8,7,2020
בן יוסף שלמה 7,4.0,1,65.0,1250000.0,1,7,2020
בן יוסף שלמה 3,4.0,4,65.0,1552000.0,1,7,2020
בן יוסף שלמה 6,5.0,6,113.0,1290000.0,1,7,2020
טרומפלדור 16,4.0,1,70.0,1765000.0,30,6,2020
בן יוסף שלמה 14,3.5,7,64.0,1060000.0,29,6,2020
אלבז נתן 8,2.5,4,46.0,998000.0,28,6,2020
שפירא אברהם 33,3.0,4,58.0,1025000.0,24,6,2020
שפירא אברהם 5,2.0,4,45.0,1200000.0,24,6,2020
אלבז נתן 4,2.0,2,45.0,1000000.0,23,6,2020
חסן ובן גרה 8,5.0,3,102.0,1205000.0,23,6,2020
שפירא אברהם 2,4.0,4,75.0,1430000.0,22,6,2020
יהודה המכבי 3,4.0,7,107.0,1760000.0,22,6,2020
שפירא אברהם 1,2.0,4,49.0,1330000.0,18,6,2020
אלבז נתן 24,2.0,2,46.0,547000.0,18,6,2020
גור דב 37,3.0,4,49.0,1060000.0,17,6,2020
ציזלינג 1,2.0,2,38.0,454000.0,16,6,2020
מיכשוילי 20,4.0,7,78.0,457000.0,16,6,2020
חסן ובן גרה 6,3.0,1,49.0,1045000.0,15,6,2020
שפירא אברהם 21,3.0,2,58.0,1270000.0,15,6,2020
בן יוסף שלמה 6,4.0,6,98.0,1200000.0,14,6,2020
בן יוסף שלמה 5,5.0,2,140.0,1410000.0,9,6,2020
חסן ובן גרה 2,3.0,3,56.0,1000000.0,9,6,2020
יהודה המכבי 23,2.0,3,37.0,987000.0,9,6,2020
גור דב 33,4.0,7,90.0,1316000.0,8,6,2020
בן יוסף שלמה 12,2.0,2,38.0,1000000.0,4,6,2020
בן יוסף שלמה 29,6.0,5,116.0,1526000.0,4,6,2020
שפירא אברהם 31,3.0,3,58.0,1275000.0,26,5,2020
גור דב 16,3.0,1,58.0,1100000.0,26,5,2020
שפירא אברהם 23,3.5,2,58.0,1178000.0,20,5,2020
אלבז נתן 4,2.0,1,45.0,1020000.0,17,5,2020
אלבז נתן 24,3.0,7,56.0,1215000.0,17,5,2020
בן יוסף שלמה 4,4.0,6,103.0,1340000.0,17,5,2020
גור דב 40,3.0,4,49.0,1173000.0,13,5,2020
בן יוסף שלמה 9,3.0,3,100.0,1380000.0,10,5,2020
שגב 7,4.0,1,90.0,2823000.0,4,5,2020
בן יוסף שלמה 5,3.0,4,75.0,1280000.0,4,5,2020
יהודה המכבי 9,4.0,7,101.0,145000.0,30,4,2020
מיכשוילי 12,4.0,4,78.0,1100000.0,30,4,2020
מיכשוילי 14,4.0,4,68.0,1130000.0,27,4,2020
מיכשוילי 36,3.0,2,57.0,1370000.0,26,4,2020
בן יוסף שלמה 9,4.0,0,89.0,1470000.0,21,4,2020
בן יוסף שלמה 12,4.0,6,83.0,1050000.0,20,4,2020
אלבז נתן 2,2.5,2,45.0,1050000.0,6,4,2020
בן יוסף שלמה 3,3.0,3,65.0,1390000.0,2,4,2020
מיכשוילי 32,3.0,1,57.0,1360000.0,18,3,2020
גור דב 34,2.0,3,37.0,820000.0,17,3,2020
שפירא אברהם 35,3.5,7,68.0,1300000.0,17,3,2020
מילמן 2,5.0,6,131.0,1570000.0,17,3,2020
אלבז נתן 24,4.0,6,80.0,1325000.0,11,3,2020
מיכשוילי 20,4.0,7,78.0,1150000.0,8,3,2020
שפירא אברהם 15,4.0,2,62.0,1640000.0,8,3,2020
אלבז נתן 4,2.5,1,45.0,1030000.0,5,3,2020
בן יוסף שלמה 12,2.0,2,38.0,1070000.0,5,3,2020
יהודה המכבי 6,3.0,4,58.0,1010000.0,4,3,2020
גור דב 33,4.0,6,97.0,1450000.0,4,3,2020
מיכשוילי 36,3.5,2,57.0,1330000.0,3,3,2020
בן יוסף שלמה 3,4.0,4,76.0,1360000.0,27,2,2020
בן יוסף שלמה 12,2.0,4,38.0,1100000.0,26,2,2020
שפירא אברהם 37,3.5,5,97.0,1170000.0,26,2,2020
בן יוסף שלמה 21,5.0,4,142.0,1370000.0,26,2,2020
אלבז נתן 14,2.5,4,38.0,1000000.0,25,2,2020
גור דב 8,3.5,2,58.0,1210000.0,23,2,2020
שפירא אברהם 25,3.0,1,58.0,1620000.0,19,2,2020
אלבז נתן 10,2.0,3,45.0,1000000.0,16,2,2020
גור דב 33,4.0,6,97.0,1426000.0,16,2,2020
גור דב 32,3.0,2,49.0,259000.0,13,2,2020
שפירא אברהם 31,3.0,2,58.0,1328000.0,13,2,2020
בן יוסף שלמה 9,3.0,4,85.0,1480000.0,13,2,2020
